date,content,score,userName,app,platform,Label 1 (Kenneth),Label 2 (Ben),Label 3 (Sahil)
10/6/21 16:43,Girlfriend sent an order on here for the first time in months since moving in with me. She didn't realize her address was still set as her previous residence. She called her parents and asked if they could get the food when it arrived at their house. The driver marked the food as delivered but never dropped it off. When she tried to get a refund GrubHub told her it wasn't their problem. We never got a refund or our food and the driver in question was never reached out to.,1,Cody Lanier,Grubhub,Google Play,Customer Support Experience,Customer Support Experience,Customer Support Experience
7/14/21 3:46,If I could give 0 stars I would. Grubhub's drivers are constantly delivering food to the wrong address or deliver part of an order. When we call Grubhub they cannot seem to ever get a hold of the drivers. We have gotten to the point where we have uninstalled the app and will no longer use them.,1,Jessaca Marie,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
3/16/22 20:18,It said I could pay with cash but yet It won't let me,1,Timmy Ramsey,Grubhub,Google Play,Payment / App Bugs,Payment / App Bugs,Payment / App Bugs
5/18/20 1:04,I hate that they take such a high percentage of profit from the local restaurants. It should be more like 5% not 20% ! it's really damaging to local business's that are already struggling due to covid 19! I try to avoid using the app when possible because of this.,1,Rose B.,Grubhub,Google Play,Price / Cost Complaint,Price / Cost Complaint,Price / Cost Complaint
8/1/20 17:12,The app constantly kicks me out before I can even make an order. I would rate this zero stars if I could.,1,Brandon,Grubhub,Google Play,Payment / App Bugs,Payment / App Bugs,Payment / App Bugs
6/8/20 18:01,Orders not delivered on time or canceled 30 minutes before they are to be delivered.,1,Michelle McCord,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
11/23/21 19:51,They lie. Keep sending me the halfoff code. But when I used it doesn't work. I can afford it but I hate the liar!!!! Stop lying uSS*.,1,Pivan Keorangsy,Grubhub,Google Play,Payment / App Bugs,Payment / App Bugs,Payment / App Bugs
5/6/23 4:36,Not able to change driver. Driver just sits on parking lot and not picking up my order. Customer service said there is no way to fix the situation.,1,Taras Mazepa,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
4/2/22 17:52,"By nature it's more expensive than just going yourself, but considering how many time my order was scuffed, and having to fight for refunds/answers, I cant advise. You are at the end of the day taking a chance that the driver that ops for your order doesn't 'mysteriously' lose 20$ of food from a miscommunication between you, grubhub, and the restraunt.",1,Jon Spriet,Grubhub,Google Play,Price / Cost Complaint,Price / Cost Complaint,Price / Cost Complaint
6/29/20 2:21,"Don't even bother in Houston they will pick up 5 or more orders before they deliver yours. Just use Uber Eats. The people that work for this company do not care. Even customer service said ""Well you should just use another app."" Wow! GFYS Grubhub!",1,Jamie Farquhar-Rizzo,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
4/22/21 3:07,Unfortunately tonight like many others I had to yet again call grub hub to complain about my order after waiting for over a hour being cancelled for bogus reasons my grandchild not getting her dinner and trying to last min find something else to feed her it is absolutely ridiculous and they think that a 20 percent off next order makes up for it well let me tell you it does not and not to mention I have no food and this is not a free service or fast service and most of it is beyond unprofessional,1,Maryann Scott,Grubhub,Google Play,Customer Support Experience,Customer Support Experience,Customer Support Experience
10/8/22 22:45,This app is a terrible app that does not explain to you what credit cards does and does not work with the company and it not only that but explain to you that coupons are a certain percentage off but never will explain if this is for new existing customers. This is beyond an insult to the users and I'm pretty sure that there is a law being broken here. Please do not use GrubHub as there are better options. They need to be investigated or at least better policies placed for apps.,1,Anthony Harley,Grubhub,Google Play,Payment / App Bugs,Payment / App Bugs,Payment / App Bugs
8/25/21 22:22,"I attempted to add a new card but the app kept freezing. Selected the ""cash"" option for payment as this was a pickup order anyway but apparently this only applies to the tipping function. The phone support operator with GrubHub was unable to refund the incorrect card and recharge the correct card. This was meant to be a company paid meal.. Second issue is that I was viewing an order (take out) I wanted to return to the menu. Hit back button and a delivery order was confirmed...BS uoN",1,Angel,Grubhub,Google Play,Payment / App Bugs,Payment / App Bugs,Payment / App Bugs
8/22/20 2:51,Bad 3 orders canceled.,1,William Abbott,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
11/10/21 22:22,Horrible service inflated menu prices stay away,1,Heather Hutchison,Grubhub,Google Play,Price / Cost Complaint,Price / Cost Complaint,Price / Cost Complaint
5/19/21 1:45,its too expensive for yalls drivers to be considered gig workers.,1,strawscary,Grubhub,Google Play,Price / Cost Complaint,Price / Cost Complaint,Price / Cost Complaint
5/8/23 1:44,"Missed multiple items on multiple orders, food being cold, bad drivers ruining food, food items not being described at all so half the menus are useless, some have repeats so clearly none of it is regulated to help the business if its them who put it in, customer service is slow and sucks, if you ever get a ""full refund"" they didn't give you the tip back even if you didn't get any of the food at all, a joke of a company, imagine never improving besides being able to order groceries from 7/11",1,Christopher Dean,Grubhub,Google Play,Order Accuracy,Order Accuracy,Order Accuracy
5/9/20 20:40,Didn't get my food had to get my money back driver never showed up,1,Sherri Cline,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
10/16/21 19:36,"Placed one order, and will never do it again. Order placed at 11:28AM, delivered at 12:59PM. My order wasn't even complete. Grubhub refunded me for the missing food, but would only offer a $10 voucher for my experience, which would do no good since I never intend to use their service again.",1,Kerri Brown Cooper,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
2/6/22 10:49,"streamlined process, unfortunately the drivers can't seem to find a clearly labeled porch. Super displeased, I should wear a cape",1,Benjisaur U,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
9/1/21 15:52,"Not a single restaurant listed in my area, and I barely live 6 miles away from town. Easy 10 minute drive at most, and that's not possible?",1,Dylan Bradley,Grubhub,Google Play,Others,Others,Others
9/24/20 23:58,Sent the driver to the completely wrong location and told me that I had to verify my location on Google maps. Trash company.,1,Carl Clark,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
4/18/21 21:42,There is always something wrong with your order. ALWAYS. (If you even get it),1,Andrew Center,Grubhub,Google Play,Order Accuracy,Order Accuracy,Order Accuracy
9/4/20 5:48,"Always have problems with my order...missing items or even canceled full order, delivery stated food being delivered and it was not than loosing time and wait for re-order while me and my family sometimes even my guests starving and waiting double time to get finally food.",1,Sergej M,Grubhub,Google Play,Order Accuracy,Order Accuracy,Order Accuracy
4/7/21 6:04,"WORST APP. I ordered food....waited for one Hour,,,,,and I didn't received it. I asked the customer service where is my food, and when they checked, they just canceled my order and they said we canceled it cause you complain. I told them I complained asking where is my order...I didn't asked you to cancel it...The worst customer service I have ever seen. I have no trust in this app anymore. Ordered....Waited for long time...And suddenly after an Hour they canceled it",1,meshal alharbi,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
7/13/20 18:56,"They overcharge for food, and don't even bother to get the order right.",1,Collin Schrader,Grubhub,Google Play,Price / Cost Complaint,Price / Cost Complaint,Price / Cost Complaint
4/3/21 1:56,I do not like this app nor would I recommend it I was overcharged credited not for the same amount have trouble understanding anyone I spoke with and it was just all-around frustrating and a pain in the rear maybe someone else will have better luck I did not sorry.,1,Heather Lashley,Grubhub,Google Play,Customer Support Experience,Customer Support Experience,Customer Support Experience
10/29/22 3:28,I mean 5 bucks to deliver some food is bs!,1,Shilo Sagraves,Grubhub,Google Play,Price / Cost Complaint,Price / Cost Complaint,Price / Cost Complaint
5/15/22 0:41,"Order was delivered missing 2 sides and 2 drinks. Driver didn't care, they are supposed to give me a refund for the missing items, however talking to customer service via chat they stated that a refund was already issued. But seemed to care less about my overall experience. Needless to say, in the current situation I was in, I figured I'd give it a try since where I live nobody delivers and I can say that I will not be ordering via this company.",1,Scott â€šÃ„ÃºSergeantGaming94â€šÃ„Ã¹ C,Grubhub,Google Play,Order Accuracy,Order Accuracy,Order Accuracy
12/28/20 23:55,This app doesn't work every time I try to order it says I have too many items in the bag,1,Crimson,Grubhub,Google Play,Payment / App Bugs,Payment / App Bugs,Payment / App Bugs
6/23/22 1:24,canceled order without reason,1,Brandy Segars,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
12/11/21 0:15,Literally every time I have ordered through GrubHub my order gets delayed about an hour. When I use door dash it almost never happens. So I don't think it's the restaurant's fault. I'm deleting the app.,1,Robert Sampson,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
5/24/22 17:49,Customer service was rude and did not help Mr. I had to do all the work of finding the store and the number. Just to have Luisa rep hang up on me and provide no help at all. I will never us this app again.,1,Lee Hardesty,Grubhub,Google Play,Customer Support Experience,Customer Support Experience,Customer Support Experience
3/31/21 23:50,This app is TRASH!!!!! I have ordered from them three times and I only got my food once. All orders took 2 plus hours. That's two hours of waiting just to end up not getting any food. I have a gift card for this place otherwise I will never use them again. I am also telling other people not to bother. Not to mention they charge double the original price for the food plus delivery and tip. Expect to pay $20 for a burger.,1,Emily Peters,Grubhub,Google Play,Delivery Issue,Delivery Issue,Delivery Issue
